,File,RelativePath,species
24951,2022-09-21 05-54-40.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24952,2022-09-21 05-54-48.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24953,2022-09-21 05-55-07.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24954,2022-09-21 05-55-20.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24955,2022-09-21 05-55-42.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24956,2022-09-21 05-56-03.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24957,2022-09-21 05-56-11.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24958,2022-09-21 05-56-22.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24959,2022-09-21 05-57-02.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24960,2022-09-21 05-57-09.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24961,2022-09-21 05-57-16.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24962,2022-09-21 05-57-23.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24963,2022-09-21 05-57-32.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24964,2022-09-21 05-57-40.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24965,2022-09-21 05-57-51.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24966,2022-09-21 05-57-59.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24967,2022-09-21 05-58-06.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24968,2022-09-21 05-58-16.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24969,2022-09-21 05-58-23.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24970,2022-09-21 05-58-31.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24971,2022-09-21 05-58-39.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24972,2022-09-21 05-58-52.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24973,2022-09-21 05-59-01.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24974,2022-09-21 05-59-09.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24975,2022-09-21 05-59-17.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24976,2022-09-21 05-59-171.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24977,2022-09-21 05-59-32.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24978,2022-09-21 05-59-41.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24979,2022-09-21 05-59-56.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24980,2022-09-21 06-00-03.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24981,2022-09-21 06-00-10.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24982,2022-09-21 06-00-22.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24983,2022-09-21 06-00-30.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24984,2022-09-21 06-01-03.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24985,2022-09-21 06-01-10.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24986,2022-09-21 06-01-18.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24987,2022-09-21 06-01-28.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24988,2022-09-21 06-01-42.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24989,2022-09-21 06-01-51.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24990,2022-09-21 06-02-08.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24991,2022-09-21 06-02-16.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24992,2022-09-21 06-02-27.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24993,2022-09-21 06-02-35.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24994,2022-09-21 06-02-46.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24995,2022-09-21 06-02-58.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24996,2022-09-21 06-03-16.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24997,2022-09-21 06-03-24.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24998,2022-09-21 06-03-32.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
24999,2022-09-21 06-03-41.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25000,2022-09-21 06-03-49.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25001,2022-09-21 06-03-56.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25002,2022-09-21 06-04-04.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25003,2022-09-21 06-04-14.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25004,2022-09-21 06-04-22.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25005,2022-09-21 06-04-43.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25006,2022-09-21 06-05-02.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25007,2022-09-21 06-05-15.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25008,2022-09-21 06-05-21.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25009,2022-09-21 06-05-28.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25010,2022-09-21 06-05-37.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25011,2022-09-21 06-05-44.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25012,2022-09-21 06-08-53.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25013,2022-09-21 06-10-25.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25014,2022-09-21 06-12-03.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25015,2022-09-21 06-12-45.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25016,2022-09-21 06-13-35.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25017,2022-09-21 06-13-43.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25018,2022-09-21 06-13-51.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25019,2022-09-21 06-14-00.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25020,2022-09-21 06-15-47.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25021,2022-09-21 06-22-02.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25022,2022-09-27 10-56-39.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\1,human
25023,2022-09-13 18-50-27.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,beaver
25024,2022-09-15 12-01-05.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,human
25025,2022-09-15 12-01-13.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,human
25026,2022-09-15 12-24-43.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,human
25027,2022-09-16 18-58-20.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25028,2022-09-16 18-58-31.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25029,2022-09-16 18-58-39.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25030,2022-09-16 18-58-47.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25031,2022-09-16 18-59-39.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25032,2022-09-16 18-59-47.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25033,2022-09-16 18-59-55.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25034,2022-09-16 19-00-02.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25035,2022-09-16 19-00-12.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25036,2022-09-16 19-00-28.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25037,2022-09-16 19-00-44.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25038,2022-09-16 19-00-52.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25039,2022-09-16 19-01-08.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25040,2022-09-16 19-01-15.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25041,2022-09-16 19-01-24.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25042,2022-09-16 19-01-32.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25043,2022-09-16 19-01-41.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25044,2022-09-16 19-01-50.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25045,2022-09-16 19-01-57.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25046,2022-09-16 19-02-06.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25047,2022-09-16 19-02-14.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25048,2022-09-16 19-02-22.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25049,2022-09-16 19-02-32.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25050,2022-09-16 19-02-40.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25051,2022-09-16 19-02-50.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25052,2022-09-16 19-03-10.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25053,2022-09-16 19-03-58.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25054,2022-09-16 19-04-12.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25055,2022-09-16 19-04-31.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25056,2022-09-16 19-05-31.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25057,2022-09-16 19-07-04.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25058,2022-09-16 19-07-12.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25059,2022-09-16 19-07-27.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25060,2022-09-16 19-07-38.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25061,2022-09-16 19-08-01.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25062,2022-09-16 19-08-08.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25063,2022-09-16 19-08-22.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25064,2022-09-16 19-08-57.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25065,2022-09-16 19-10-10.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,roedeer
25066,2022-09-21 05-05-16.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,human
25067,2022-09-21 05-05-24.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,human
25068,2022-09-21 06-40-31.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,human
25069,2022-09-21 06-40-39.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,human
25070,2022-09-22 05-45-36.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,Undefined
25071,2022-09-22 05-52-53.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,Undefined
25072,2022-09-23 20-24-09.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,Undefined
25073,2022-09-25 20-32-32.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,beaver
25074,2022-09-25 20-39-42.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\2,beaver
25075,2022-09-13 21-50-39.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,reddeer
25076,2022-09-13 21-50-47.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,reddeer
25077,2022-09-13 21-50-56.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,reddeer
25078,2022-09-13 21-51-03.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,reddeer
25079,2022-09-14 15-03-42.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25080,2022-09-14 15-03-49.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25081,2022-09-14 15-32-46.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25082,2022-09-14 15-32-54.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,Empty
25083,2022-09-15 05-25-24.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,reddeer
25084,2022-09-15 05-25-32.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,reddeer
25085,2022-09-15 05-25-43.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,reddeer
25086,2022-09-15 05-25-52.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,reddeer
25087,2022-09-15 05-26-01.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,reddeer
25088,2022-09-15 05-26-07.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,Empty
25089,2022-09-15 11-54-12.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25090,2022-09-15 11-54-20.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25091,2022-09-15 12-26-21.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25092,2022-09-17 01-10-44.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,moose
25093,2022-09-17 03-01-27.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,Undefined
25094,2022-09-17 03-01-34.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,Undefined
25095,2022-09-19 11-13-47.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,bison
25096,2022-09-19 11-13-58.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,bison
25097,2022-09-21 04-58-01.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25098,2022-09-21 04-58-08.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25099,2022-09-21 04-58-15.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25100,2022-09-21 06-41-49.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25101,2022-09-21 06-42-03.JPG,21_ZWIERZYNIEC\B\Wczesna jesień\3,human
25102,2023-04-21 17-07-39.JPG,21_ZWIERZYNIEC\B\Wiosna\1,fox
25103,2023-04-22 07-31-02.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25104,2023-04-22 07-31-49.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25105,2023-04-22 07-37-11.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25106,2023-04-22 07-37-19.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25107,2023-04-25 16-17-41.JPG,21_ZWIERZYNIEC\B\Wiosna\1,human
25108,2023-04-25 16-18-07.JPG,21_ZWIERZYNIEC\B\Wiosna\1,human
25109,2023-04-27 06-20-20.JPG,21_ZWIERZYNIEC\B\Wiosna\1,roedeer
25110,2023-04-27 06-20-27.JPG,21_ZWIERZYNIEC\B\Wiosna\1,roedeer
25111,2023-04-27 06-20-39.JPG,21_ZWIERZYNIEC\B\Wiosna\1,roedeer
25112,2023-04-27 06-20-47.JPG,21_ZWIERZYNIEC\B\Wiosna\1,roedeer
25113,2023-04-27 20-17-55.JPG,21_ZWIERZYNIEC\B\Wiosna\1,fox
25114,2023-04-30 07-27-44.JPG,21_ZWIERZYNIEC\B\Wiosna\1,wolf
25115,2023-05-01 14-33-39.JPG,21_ZWIERZYNIEC\B\Wiosna\1,bird
25116,2023-05-01 16-21-58.JPG,21_ZWIERZYNIEC\B\Wiosna\1,fox
25117,2023-05-03 11-18-26.JPG,21_ZWIERZYNIEC\B\Wiosna\1,bird
25118,2023-05-06 08-41-29.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25119,2023-05-06 08-41-50.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25120,2023-05-06 08-41-58.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25121,2023-05-06 08-42-06.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25122,2023-05-06 08-42-13.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25123,2023-05-07 03-56-45.JPG,21_ZWIERZYNIEC\B\Wiosna\1,moose
25124,2023-05-07 03-56-56.JPG,21_ZWIERZYNIEC\B\Wiosna\1,moose
25125,2023-05-07 03-57-23.JPG,21_ZWIERZYNIEC\B\Wiosna\1,moose
25126,2023-05-07 03-57-32.JPG,21_ZWIERZYNIEC\B\Wiosna\1,moose
25127,2023-05-07 03-57-46.JPG,21_ZWIERZYNIEC\B\Wiosna\1,moose
25128,2023-05-07 18-39-39.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25129,2023-05-07 18-39-47.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25130,2023-05-07 18-39-58.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25131,2023-05-07 18-40-05.JPG,21_ZWIERZYNIEC\B\Wiosna\1,reddeer
25132,2020-01-03 01-30-46.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25133,2020-01-03 01-31-01.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25134,2020-01-03 01-31-09.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25135,2020-01-03 01-31-19.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25136,2020-01-03 01-31-46.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25137,2020-01-03 01-31-53.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25138,2020-01-03 01-32-02.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25139,2020-01-03 01-32-09.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25140,2020-01-03 01-32-16.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25141,2020-01-03 01-32-24.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25142,2020-01-03 01-33-00.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25143,2020-01-05 19-05-25.JPG,21_ZWIERZYNIEC\B\Wiosna\2,marten
25144,2020-01-06 00-52-46.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25145,2020-01-06 00-52-54.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25146,2020-01-07 07-49-28.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25147,2020-01-07 07-49-35.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25148,2020-01-07 07-49-42.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25149,2020-01-07 07-49-49.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25150,2020-01-07 07-49-57.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25151,2020-01-07 07-50-04.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25152,2020-01-07 09-25-40.JPG,21_ZWIERZYNIEC\B\Wiosna\2,bird
25153,2020-01-08 19-24-50.JPG,21_ZWIERZYNIEC\B\Wiosna\2,polecat
25154,2020-01-08 19-24-58.JPG,21_ZWIERZYNIEC\B\Wiosna\2,polecat
25155,2020-01-09 12-30-51.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25156,2020-01-09 12-30-59.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25157,2020-01-09 12-31-07.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25158,2020-01-09 12-31-13.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25159,2020-01-09 12-31-20.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25160,2020-01-09 12-31-41.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25161,2020-01-09 12-31-48.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25162,2020-01-09 12-32-00.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25163,2020-01-09 12-32-17.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25164,2020-01-09 12-32-25.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25165,2020-01-09 12-32-36.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25166,2020-01-09 12-32-46.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25167,2020-01-09 12-32-53.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25168,2020-01-12 06-56-47.JPG,21_ZWIERZYNIEC\B\Wiosna\2,squirrel
25169,2020-01-12 06-57-08.JPG,21_ZWIERZYNIEC\B\Wiosna\2,squirrel
25170,2020-01-13 02-22-34.JPG,21_ZWIERZYNIEC\B\Wiosna\2,bird
25171,2020-01-15 20-29-08.JPG,21_ZWIERZYNIEC\B\Wiosna\2,reddeer
25172,2020-01-16 08-10-43.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25173,2020-01-16 08-10-51.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25174,2020-01-16 08-11-03.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25175,2020-01-16 08-11-10.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25176,2020-01-17 09-09-34.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25177,2020-01-17 09-09-44.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25178,2020-01-17 09-09-51.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25179,2020-01-19 22-52-38.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25180,2020-01-19 22-52-45.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25181,2020-01-20 05-35-34.JPG,21_ZWIERZYNIEC\B\Wiosna\2,fox
25182,2020-01-23 01-31-55.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25183,2020-01-23 01-32-02.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25184,2020-01-23 01-32-10.JPG,21_ZWIERZYNIEC\B\Wiosna\2,roedeer
25185,2020-01-23 05-29-06.JPG,21_ZWIERZYNIEC\B\Wiosna\2,raccoon dog
25186,2020-01-23 05-29-30.JPG,21_ZWIERZYNIEC\B\Wiosna\2,raccoon dog
25187,2020-01-23 05-29-38.JPG,21_ZWIERZYNIEC\B\Wiosna\2,raccoon dog
25188,2020-01-24 12-12-51.JPG,21_ZWIERZYNIEC\B\Wiosna\2,moose
25189,2020-01-24 12-13-20.JPG,21_ZWIERZYNIEC\B\Wiosna\2,moose
25190,2023-04-25 06-50-09.JPG,21_ZWIERZYNIEC\B\Wiosna\3,Empty
25191,2023-04-30 16-59-27.JPG,21_ZWIERZYNIEC\B\Wiosna\3,bird
25192,2023-05-02 09-09-48.JPG,21_ZWIERZYNIEC\B\Wiosna\3,fox
25193,2023-05-02 09-10-30.JPG,21_ZWIERZYNIEC\B\Wiosna\3,fox
25194,2023-05-04 04-47-37.JPG,21_ZWIERZYNIEC\B\Wiosna\3,wolf
25195,2023-05-06 07-00-22.JPG,21_ZWIERZYNIEC\B\Wiosna\3,roedeer
25196,2023-05-06 07-02-34.JPG,21_ZWIERZYNIEC\B\Wiosna\3,roedeer
25197,2023-05-06 07-03-48.JPG,21_ZWIERZYNIEC\B\Wiosna\3,roedeer
25198,2023-05-06 07-04-05.JPG,21_ZWIERZYNIEC\B\Wiosna\3,roedeer
25199,2023-05-06 07-04-36.JPG,21_ZWIERZYNIEC\B\Wiosna\3,roedeer
25200,2023-05-10 17-23-00.JPG,21_ZWIERZYNIEC\B\Wiosna\3,roedeer
25201,2023-05-11 15-31-58.JPG,21_ZWIERZYNIEC\B\Wiosna\3,reddeer
25202,2023-05-11 15-32-08.JPG,21_ZWIERZYNIEC\B\Wiosna\3,reddeer
25203,2023-05-11 15-32-17.JPG,21_ZWIERZYNIEC\B\Wiosna\3,reddeer
25204,2023-05-15 05-28-13.JPG,21_ZWIERZYNIEC\B\Wiosna\3,roedeer
25205,2023-05-15 05-28-57.JPG,21_ZWIERZYNIEC\B\Wiosna\3,roedeer
25206,2023-05-15 05-29-22.JPG,21_ZWIERZYNIEC\B\Wiosna\3,roedeer
25207,2023-02-24 01-37-12.JPG,21_ZWIERZYNIEC\B\Zima\1,marten
25208,2023-02-26 11-56-16.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25209,2023-02-26 11-56-24.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25210,2023-02-26 11-56-32.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25211,2023-02-26 11-56-39.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25212,2023-02-26 11-56-55.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25213,2023-02-26 11-57-13.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25214,2023-02-26 11-57-19.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25215,2023-02-26 11-57-58.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25216,2023-02-26 11-58-34.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25217,2023-02-26 11-58-48.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25218,2023-02-26 11-58-55.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25219,2023-02-26 11-59-31.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25220,2023-02-26 11-59-57.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25221,2023-02-26 12-00-29.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25222,2023-02-26 12-00-44.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25223,2023-02-26 12-01-17.JPG,21_ZWIERZYNIEC\B\Zima\1,reddeer
25224,2023-02-26 20-54-14.JPG,21_ZWIERZYNIEC\B\Zima\1,marten
25225,2023-02-27 02-05-45.JPG,21_ZWIERZYNIEC\B\Zima\1,marten
25226,2023-02-28 04-16-40.JPG,21_ZWIERZYNIEC\B\Zima\1,marten
25227,2023-03-02 09-54-05.JPG,21_ZWIERZYNIEC\B\Zima\1,human
25228,2023-03-06 23-48-30.JPG,21_ZWIERZYNIEC\B\Zima\1,Undefined
25229,2023-03-07 19-55-54.JPG,21_ZWIERZYNIEC\B\Zima\1,marten
25230,2023-03-07 21-00-59.JPG,21_ZWIERZYNIEC\B\Zima\1,Empty
25231,2023-02-22 08-53-24.JPG,21_ZWIERZYNIEC\B\Zima\2,squirrel
25232,2023-02-22 17-24-34.JPG,21_ZWIERZYNIEC\B\Zima\2,raccoon dog
25233,2023-02-22 17-24-49.JPG,21_ZWIERZYNIEC\B\Zima\2,raccoon dog
25234,2023-02-22 17-25-02.JPG,21_ZWIERZYNIEC\B\Zima\2,raccoon dog
