,image_path,bbox,category,count,empty
13978,../../pictures/23_NAREWKA/B/Zima/1/2023-02-14 04-51-43.JPG,[          0           0           0           0],0.0,0.0,True
13979,../../pictures/23_NAREWKA/B/Zima/1/2023-02-16 16-33-15.JPG,[     588.49      1685.4      880.48      2180.6],1.0,1.0,False
13980,../../pictures/23_NAREWKA/B/Zima/1/2023-02-16 16-33-59.JPG,[     31.236      1896.3      1282.4      2642.4],1.0,1.0,False
13981,../../pictures/23_NAREWKA/B/Zima/1/2023-02-16 20-37-20.JPG,[     340.41      1996.7      800.91      2499.9],1.0,1.0,False
13982,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-10-01.JPG,[     3374.8      1486.4      3910.5      2014.1],1.0,1.0,False
13983,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-15-59.JPG,[          0           0           0           0],0.0,0.0,True
13984,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-25-21.JPG,[     5299.4      1237.5      6344.2      2317.6],1.0,1.0,False
13985,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-25-30.JPG,[     4775.5      1029.9      6344.7        2402],1.0,1.0,False
13986,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-25-43.JPG,[          0           0           0           0],0.0,0.0,True
13987,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-25-58.JPG,[       3432      996.66        4693        2109],1.0,1.0,False
13988,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-26-29.JPG,[     3061.5      943.68      4518.6      2093.1],1.0,1.0,False
13989,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-40-49.JPG,[          0           0           0           0],0.0,0.0,True
13990,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-40-58.JPG,[          0           0           0           0],0.0,0.0,True
13991,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-42-06.JPG,[     3185.2      1397.9        4542      2093.1],1.0,1.0,False
13992,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-43-02.JPG,[     4343.9      1647.5      6191.8      3304.9],1.0,1.0,False
13993,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-44-13.JPG,[     5048.6      993.71      6527.8        3506],1.0,1.0,False
13994,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-45-04.JPG,[     3499.2      1985.2      6286.8      3510.1],1.0,1.0,False
13995,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-49-32.JPG,[       2813      1823.1      4299.3      3489.1],1.0,1.0,False
13996,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-50-24.JPG,[     3547.3      1704.6      5522.1      3314.6],1.0,2.0,False
13997,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-51-41.JPG,[     3182.9        1688      4378.9      3209.2],1.0,2.0,False
13998,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-51-50.JPG,[     2848.9      1710.1      4191.4        3196],1.0,2.0,False
13999,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 02-53-01.JPG,[          0      1806.9      1243.8      2821.1],1.0,1.0,False
14000,../../pictures/23_NAREWKA/B/Zima/2/2023-02-06 03-11-20.JPG,[     20.287      1778.4      1386.2      2610.2],1.0,1.0,False
14001,../../pictures/23_NAREWKA/B/Zima/2/2023-02-10 15-44-13.JPG,[     2483.5      1580.1      3242.9        2018],1.0,1.0,False
14002,../../pictures/23_NAREWKA/B/Zima/2/2023-02-10 15-49-40.JPG,[     3504.7      1543.2      4565.3      2043.2],1.0,2.0,False
14003,../../pictures/23_NAREWKA/B/Zima/2/2023-02-10 15-51-31.JPG,[     3352.3      1421.8        3900      2061.8],1.0,1.0,False
14004,../../pictures/23_NAREWKA/B/Zima/2/2023-02-11 22-18-42.JPG,[          0           0           0           0],0.0,0.0,True
14005,../../pictures/23_NAREWKA/B/Zima/2/2023-02-11 22-30-28.JPG,[     2356.8      1564.7      3271.3        2024],1.0,1.0,False
14006,../../pictures/23_NAREWKA/B/Zima/2/2023-02-11 22-30-52.JPG,[          0           0           0           0],0.0,0.0,True
14007,../../pictures/23_NAREWKA/B/Zima/2/2023-02-11 22-33-00.JPG,[     3887.3      756.01      6503.8      3514.4],1.0,1.0,False
14008,../../pictures/23_NAREWKA/B/Zima/2/2023-02-14 12-11-00.JPG,[          0           0           0           0],0.0,0.0,True
14009,../../pictures/23_NAREWKA/B/Zima/2/2023-02-14 12-11-39.JPG,[     2666.8      2017.5      3176.7      3179.6],1.0,1.0,False
14010,../../pictures/23_NAREWKA/B/Zima/3/2023-02-06 17-34-53.JPG,[     4711.9      2179.2      6057.4      2841.8],1.0,1.0,False
14011,../../pictures/23_NAREWKA/B/Zima/3/2023-02-06 17-35-07.JPG,[     3730.9      2186.5      5052.9      2948.4],1.0,1.0,False
14012,../../pictures/23_NAREWKA/B/Zima/3/2023-02-06 17-35-14.JPG,[     3351.6      1974.2      4253.8      2546.4],1.0,1.0,False
14013,../../pictures/23_NAREWKA/B/Zima/3/2023-02-10 11-15-24.JPG,[     5840.4      1370.9        6528      3498.1],1.0,1.0,False
14014,../../pictures/23_NAREWKA/B/Zima/3/2023-02-10 11-15-49.JPG,[     1815.3        1182      6514.6      3502.9],1.0,2.0,False
14015,../../pictures/23_NAREWKA/B/Zima/3/2023-02-10 11-16-45.JPG,[     966.94           0      5381.9      3497.6],1.0,2.0,False
14016,../../pictures/23_NAREWKA/B/Zima/3/2023-02-10 14-44-56.JPG,[     218.34      1014.5      3015.3      3501.5],1.0,1.0,False
14017,../../pictures/23_NAREWKA/B/Zima/3/2023-02-10 14-45-07.JPG,[     823.01      1031.7      2633.6      3508.5],1.0,1.0,False
14018,../../pictures/23_NAREWKA/B/Zima/3/2023-02-10 14-45-37.JPG,[          0      898.17      2340.7      3503.3],1.0,1.0,False
14019,../../pictures/23_NAREWKA/B/Zima/3/2023-02-14 01-09-10.JPG,[     3671.1      2117.1      4052.3      2464.5],1.0,1.0,False
14020,../../pictures/23_NAREWKA/B/Zima/3/2023-02-14 22-43-59.JPG,[     2393.6      2718.2      3127.5      3391.2],1.0,1.0,False
14021,../../pictures/23_NAREWKA/B/Zima/3/2023-02-14 22-44-48.JPG,[     2610.7      2523.5      3471.9        3176],1.0,1.0,False
14022,../../pictures/23_NAREWKA/B/Zima/3/2023-02-15 11-56-01.JPG,[     3372.2       182.3      4293.3      1787.7],2.0,0.0,False
14023,../../pictures/23_NAREWKA/B/Zima/3/2023-02-15 11-56-08.JPG,[     5578.4           0        6528        3507],2.0,0.0,False
14024,../../pictures/23_NAREWKA/B/Zima/3/2023-02-19 08-11-27.JPG,[     3271.1      1487.2      3991.9      2524.4],1.0,1.0,False
14025,../../pictures/23_NAREWKA/B/Zima/3/2023-02-19 08-11-33.JPG,[     3763.9      1547.6      5871.4      3044.9],1.0,1.0,False
14026,../../pictures/23_NAREWKA/R/Lato/2/2023-06-28 21-23-05.JPG,[     2361.5      1457.4      3103.2        2348],1.0,1.0,False
14027,../../pictures/23_NAREWKA/R/Lato/2/2023-07-03 18-26-12.JPG,[     2137.1      776.55      2846.2      2360.2],1.0,2.0,False
14028,../../pictures/23_NAREWKA/R/Lato/2/2023-07-05 07-52-33.JPG,[     5385.2      1456.8      5831.7      1645.3],1.0,1.0,False
14029,../../pictures/23_NAREWKA/R/Lato/3/2023-07-16 08-10-33.JPG,[     5434.9      1747.7      6011.1      2129.8],1.0,1.0,False
14030,../../pictures/23_NAREWKA/R/Lato/3/2023-07-18 20-51-28.JPG,[          0           0           0           0],0.0,0.0,True
14031,../../pictures/23_NAREWKA/R/Lato/3/2023-07-18 20-53-43.JPG,[     4267.3        1669      4737.9      1943.7],1.0,1.0,False
14032,../../pictures/23_NAREWKA/R/Lato/3/2023-07-19 06-34-56.JPG,[     6004.8      1619.8      6242.7      2316.6],1.0,1.0,False
14033,../../pictures/23_NAREWKA/R/Lato/3/2023-07-21 05-27-00.JPG,[       5811      1563.4        6030      1836.4],1.0,1.0,False
14034,../../pictures/23_NAREWKA/R/Lato/3/2023-07-21 22-52-31.JPG,[          0           0           0           0],0.0,0.0,True
14035,../../pictures/23_NAREWKA/R/Lato/3/2023-07-21 22-54-32.JPG,[          0           0           0           0],0.0,0.0,True
14036,../../pictures/23_NAREWKA/R/Późna jesień/1/2022-11-23 11-45-16.JPG,[     2909.1      1585.5      4151.8      3480.9],1.0,1.0,False
14037,../../pictures/23_NAREWKA/R/Późna jesień/3/2022-11-14 08-22-00.JPG,[       1815           0      3208.4      1347.8],1.0,1.0,False
14038,../../pictures/23_NAREWKA/R/Późna jesień/3/2022-11-18 14-39-49.JPG,[     3499.9        1699      5526.5      3331.4],1.0,1.0,False
14039,../../pictures/23_NAREWKA/R/Późna jesień/3/2022-11-19 23-39-19.JPG,[          0           0           0           0],0.0,0.0,True
14040,../../pictures/23_NAREWKA/R/Późna jesień/3/2022-11-22 22-03-51.JPG,[     2650.3        1516      3032.5        2009],1.0,1.0,False
14041,../../pictures/23_NAREWKA/R/Późna jesień/3/2022-11-23 15-59-23.JPG,[       5746      1643.6        6528        2592],1.0,1.0,False
14042,../../pictures/23_NAREWKA/R/Późna jesień/3/2022-11-23 15-59-37.JPG,[     3555.1      1305.9      4294.2      2654.2],1.0,1.0,False
14043,../../pictures/23_NAREWKA/R/Wczesna jesień/2/2022-11-08 04-21-04.JPG,[     4873.4       502.5      6178.9      3505.7],2.0,0.0,False
14044,../../pictures/23_NAREWKA/R/Wczesna jesień/2/2022-11-08 04-21-15.JPG,[     5128.5       710.8      6258.2      3390.7],2.0,0.0,False
14045,../../pictures/23_NAREWKA/R/Wczesna jesień/2/2022-11-08 04-21-42.JPG,[     5728.1      108.54        6528      3498.8],2.0,0.0,False
14046,../../pictures/23_NAREWKA/R/Wczesna jesień/2/2022-11-08 04-21-50.JPG,[     1614.6           0        6528      3510.9],2.0,0.0,False
14047,../../pictures/23_NAREWKA/R/Wczesna jesień/3/2022-10-31 07-15-44.JPG,[     1962.8      1306.4      2759.8      1713.4],1.0,1.0,False
14048,../../pictures/23_NAREWKA/R/Wczesna jesień/3/2022-10-31 07-21-58.JPG,[          0           0           0           0],0.0,0.0,True
14049,../../pictures/23_NAREWKA/R/Wczesna jesień/3/2022-11-07 02-14-45.JPG,[     2216.7        1181      3377.6      2241.7],1.0,1.0,False
14050,../../pictures/23_NAREWKA/R/Wczesna jesień/3/2022-11-07 02-15-02.JPG,[     3596.2      555.02      4844.9      3507.6],1.0,1.0,False
14051,../../pictures/23_NAREWKA/R/Wiosna/1/2023-05-27 20-21-42.JPG,[     265.33      853.42      986.98      1499.5],1.0,1.0,False
14052,../../pictures/23_NAREWKA/R/Wiosna/1/2023-06-01 04-21-37.JPG,[     3700.8      1845.3      6526.3      3505.5],1.0,1.0,False
14053,../../pictures/23_NAREWKA/R/Wiosna/1/2023-06-01 04-21-47.JPG,[          0           0      4865.6      3505.6],1.0,1.0,False
14054,../../pictures/23_NAREWKA/R/Wiosna/1/2023-06-10 20-24-55.JPG,[     1940.6      1662.9        6528      3504.7],1.0,1.0,False
14055,../../pictures/23_NAREWKA/R/Wiosna/1/2023-06-14 01-27-43.JPG,[          0      1965.4        2119      3506.9],1.0,1.0,False
14056,../../pictures/23_NAREWKA/R/Wiosna/1/2023-06-14 19-12-31.JPG,[    0.13935      1786.2      1462.9      3503.4],1.0,2.0,False
14057,../../pictures/23_NAREWKA/R/Wiosna/1/2023-06-16 05-05-55.JPG,[     2576.3      1387.9      3806.8      2473.2],1.0,1.0,False
14058,../../pictures/23_NAREWKA/R/Wiosna/2/2023-05-28 18-20-43.JPG,[       2924      1675.3        3903      2280.7],1.0,1.0,False
14059,../../pictures/23_NAREWKA/R/Wiosna/2/2023-05-29 02-04-26.JPG,[     2484.2      1515.6      3226.8      1818.2],1.0,1.0,False
14060,../../pictures/23_NAREWKA/R/Wiosna/2/2023-05-29 05-34-07.JPG,[     1464.7      1274.8      2216.2      1726.3],1.0,1.0,False
14061,../../pictures/23_NAREWKA/R/Wiosna/2/2023-05-29 05-34-22.JPG,[     4836.5        1427      5388.9      1981.1],1.0,1.0,False
14062,../../pictures/23_NAREWKA/R/Wiosna/2/2023-05-29 14-13-50.JPG,[     5306.4      1142.8      6291.6      1822.9],1.0,1.0,False
14063,../../pictures/23_NAREWKA/R/Wiosna/2/2023-05-31 06-59-10.JPG,[     4905.8      1698.6      5865.3      2063.8],1.0,1.0,False
14064,../../pictures/23_NAREWKA/R/Wiosna/2/2023-05-31 06-59-19.JPG,[          0           0           0           0],0.0,0.0,True
14065,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-02 04-47-47.JPG,[     2327.8      696.18      3141.5      2049.6],1.0,1.0,False
14066,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-02 22-35-18.JPG,[     2478.5       988.9      3374.9      1824.4],1.0,1.0,False
14067,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-02 22-36-08.JPG,[     2558.6      917.07      3179.7      2273.8],1.0,1.0,False
14068,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-02 22-36-55.JPG,[     3878.2      1127.6      5567.6      1919.7],1.0,1.0,False
14069,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-02 22-37-51.JPG,[       4268      1017.6      5623.9      1945.1],1.0,2.0,False
14070,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-02 22-39-44.JPG,[     4276.7      854.28      5650.9      1963.6],1.0,2.0,False
14071,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-02 22-40-10.JPG,[     4297.5      869.23      5409.8      1965.3],1.0,2.0,False
14072,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-02 22-41-02.JPG,[     4248.4       809.6      5526.7      1961.8],1.0,2.0,False
14073,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-02 22-43-56.JPG,[     1553.7      887.19      3601.8        2293],1.0,1.0,False
14074,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-02 22-58-09.JPG,[     2808.5      1319.1      3418.2        2007],1.0,1.0,False
14075,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-03 04-32-52.JPG,[     2694.8      1127.2      4301.2      2664.4],1.0,1.0,False
14076,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-03 21-12-40.JPG,[          0           0           0           0],0.0,0.0,True
14077,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-04 09-06-18.JPG,[     4794.4      1583.2        5693      1996.1],1.0,1.0,False
14078,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-04 14-07-49.JPG,[          0           0           0           0],0.0,0.0,True
14079,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-09 02-46-58.JPG,[     3265.5      749.67      4353.9      1666.1],1.0,2.0,False
14080,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-09 02-47-07.JPG,[     5901.6      1174.3        6527      1821.3],1.0,2.0,False
14081,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-09 03-01-58.JPG,[     5074.7      1361.1        6528      2446.2],1.0,1.0,False
14082,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-09 20-46-53.JPG,[     2896.5      1080.1      4454.7        1864],1.0,1.0,False
14083,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-10 03-23-15.JPG,[     3400.6      1021.1      4643.7      1698.9],1.0,1.0,False
14084,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-11 02-04-32.JPG,[     2880.6       990.2      3490.7      1464.5],1.0,1.0,False
14085,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-12 08-32-15.JPG,[     3829.4      1169.1      4591.5      1771.1],1.0,2.0,False
14086,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-13 20-39-20.JPG,[     3047.4      1298.3      3937.6      1707.2],1.0,2.0,False
14087,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-15 05-33-51.JPG,[     5288.7      1724.9      6290.8      2131.6],1.0,1.0,False
14088,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-16 20-56-15.JPG,[     1776.5      845.57      2800.3      1826.4],1.0,2.0,False
14089,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-16 20-56-49.JPG,[     1658.6      1371.8      2561.3      3085.6],1.0,2.0,False
14090,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-18 02-06-22.JPG,[     5351.8      1746.2      5853.8      2021.5],1.0,1.0,False
14091,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-18 02-09-38.JPG,[     2218.3      1611.8      2676.6      1786.2],1.0,1.0,False
14092,../../pictures/23_NAREWKA/R/Wiosna/2/2023-06-18 08-31-04.JPG,[     5846.9      1402.9      6395.7      2049.5],1.0,1.0,False
14093,../../pictures/23_NAREWKA/R/Wiosna/3/2023-05-29 10-28-09.JPG,[     5883.2      978.56        6528      2411.2],1.0,1.0,False
14094,../../pictures/23_NAREWKA/R/Wiosna/3/2023-05-30 17-11-19.JPG,[     3427.5      1007.5      5871.5      2392.5],1.0,1.0,False
14095,../../pictures/23_NAREWKA/R/Wiosna/3/2023-05-31 01-30-15.JPG,[    0.21707      1718.5      1380.9        3503],1.0,1.0,False
14096,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-02 04-46-10.JPG,[     3284.4      946.89      3842.2        1622],1.0,1.0,False
14097,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-02 04-46-26.JPG,[          0           0           0           0],0.0,0.0,True
14098,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-02 04-46-35.JPG,[     3658.9      493.97      4464.8      2885.9],1.0,1.0,False
14099,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-02 04-46-42.JPG,[     3729.7      694.93      5213.4      2842.6],1.0,1.0,False
14100,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-03 06-02-19.JPG,[     2174.8      1206.6      4357.9      3095.9],1.0,1.0,False
14101,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-03 06-02-33.JPG,[     2665.4      956.78      3322.9      1733.9],1.0,1.0,False
14102,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-03 06-02-46.JPG,[          0           0           0           0],0.0,0.0,True
14103,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-07 22-26-48.JPG,[     5725.4       604.4      6331.5      2016.3],1.0,1.0,False
14104,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-07 22-26-55.JPG,[     4174.3      461.67      5181.3      2461.1],2.0,0.0,False
14105,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-07 22-27-04.JPG,[     3961.4      420.65      5094.5      2493.7],2.0,0.0,False
14106,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-07 22-27-11.JPG,[     3812.1      531.36      4701.7      2476.1],2.0,0.0,False
14107,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-07 22-27-20.JPG,[     2820.4      516.88      3644.6      2309.2],2.0,0.0,False
14108,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-07 22-27-29.JPG,[          0           0           0           0],0.0,0.0,True
14109,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-07 22-27-40.JPG,[     2573.1      956.17        2942      1534.2],1.0,1.0,False
14110,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-12 10-17-43.JPG,[          0           0           0           0],0.0,0.0,True
14111,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-13 05-02-15.JPG,[     3751.1      1088.4        5765      2386.6],1.0,1.0,False
14112,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-13 05-02-23.JPG,[     3994.6      974.43        6118      2361.8],1.0,1.0,False
14113,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-13 20-33-33.JPG,[     3626.3      1308.5      4204.8      1682.1],1.0,1.0,False
14114,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-13 20-33-42.JPG,[          0           0           0           0],0.0,0.0,True
14115,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-14 07-47-08.JPG,[          0           0           0           0],0.0,0.0,True
14116,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-14 10-18-49.JPG,[     5209.5           0        6528      3490.7],2.0,0.0,False
14117,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-14 10-18-57.JPG,[       4762      409.81        6528      3506.1],2.0,0.0,False
14118,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-14 10-19-04.JPG,[     1140.5      263.81      2540.1      3510.3],2.0,0.0,False
14119,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-14 10-19-26.JPG,[     2545.3      817.04      2838.9      1625.1],1.0,1.0,False
14120,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-14 10-19-35.JPG,[     3033.6      344.09      4096.3      2568.1],2.0,0.0,False
14121,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-14 10-19-42.JPG,[     3257.7      16.058      4542.7      3223.1],2.0,0.0,False
14122,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-14 12-49-32.JPG,[     3744.8      787.81        4134      1233.6],1.0,1.0,False
14123,../../pictures/23_NAREWKA/R/Wiosna/3/2023-06-14 17-20-50.JPG,[     2583.5      1050.2      3487.3        1714],1.0,1.0,False
14124,../../pictures/23_NAREWKA/R/Zima/2/2023-02-10 23-35-32.JPG,[     4338.3      1834.5      5143.2      2207.4],1.0,1.0,False
14125,../../pictures/23_NAREWKA/R/Zima/2/2023-02-14 01-37-38.JPG,[       5005      1096.6        5463      1295.7],1.0,1.0,False
14126,../../pictures/23_NAREWKA/R/Zima/2/2023-02-14 09-15-04.JPG,[          0      185.75      5756.2      3506.1],1.0,1.0,False
14127,../../pictures/23_NAREWKA/R/Zima/2/2023-02-14 09-18-06.JPG,[       2376        1405      5126.7      3507.6],1.0,1.0,False
14128,../../pictures/23_NAREWKA/R/Zima/2/2023-02-14 09-18-42.JPG,[     971.74      953.44      3566.4      3400.3],1.0,1.0,False
14129,../../pictures/23_NAREWKA/R/Zima/2/2023-02-14 09-19-13.JPG,[     440.91      932.07      3450.7      3343.2],1.0,1.0,False
14130,../../pictures/23_NAREWKA/R/Zima/2/2023-02-14 09-20-55.JPG,[    0.52928      744.98        1551      3040.1],1.0,1.0,False
14131,../../pictures/23_NAREWKA/R/Zima/2/2023-02-14 09-22-47.JPG,[     716.84      605.28      1650.8      1979.5],1.0,1.0,False
14132,../../pictures/23_NAREWKA/R/Zima/2/2023-02-15 23-54-06.JPG,[       5958      1611.6      6497.4      1873.9],1.0,1.0,False
14133,../../pictures/23_NAREWKA/R/Zima/2/2023-02-17 01-34-05.JPG,[          0           0           0           0],0.0,0.0,True
14134,../../pictures/23_NAREWKA/R/Zima/2/2023-02-17 04-18-44.JPG,[          0           0           0           0],0.0,0.0,True
14135,../../pictures/23_NAREWKA/R/Zima/2/2023-02-17 04-18-55.JPG,[          0           0           0           0],0.0,0.0,True
14136,../../pictures/23_NAREWKA/R/Zima/2/2023-02-18 23-02-05.JPG,[     2656.1      1643.8      3523.8      1958.2],1.0,1.0,False
14137,../../pictures/23_NAREWKA/R/Zima/2/2023-02-19 00-15-44.JPG,[          0           0           0           0],0.0,0.0,True
14138,../../pictures/23_NAREWKA/R/Zima/3/2023-02-08 19-44-04.JPG,[     1929.1      1331.9      2320.7        1663],1.0,1.0,False
14139,../../pictures/23_NAREWKA/R/Zima/3/2023-02-08 19-44-33.JPG,[     2431.1      1234.5      3145.5      1639.4],1.0,1.0,False
14140,../../pictures/23_NAREWKA/R/Zima/3/2023-02-08 20-24-30.JPG,[     2843.8      1484.9      3292.3        1693],1.0,1.0,False
14141,../../pictures/23_NAREWKA/R/Zima/3/2023-02-09 00-54-35.JPG,[     4064.7      1567.4      4501.7      2178.6],1.0,1.0,False
14142,../../pictures/23_NAREWKA/R/Zima/3/2023-02-09 20-36-17.JPG,[     2615.1      1631.5      3064.7      2229.1],1.0,1.0,False
14143,../../pictures/23_NAREWKA/R/Zima/3/2023-02-09 20-37-15.JPG,[     1589.9      1719.3      2386.7        2279],1.0,2.0,False
14144,../../pictures/23_NAREWKA/R/Zima/3/2023-02-11 01-22-25.JPG,[     2183.2      1871.8      2879.3      2224.4],1.0,1.0,False
14145,../../pictures/23_NAREWKA/R/Zima/3/2023-02-11 01-24-55.JPG,[     4316.1      1791.5      5067.9      2143.6],1.0,1.0,False
14146,../../pictures/23_NAREWKA/R/Zima/3/2023-02-11 01-25-13.JPG,[     2961.6      1368.3      3413.9      1542.2],1.0,1.0,False
14147,../../pictures/23_NAREWKA/R/Zima/3/2023-02-11 05-31-51.JPG,[     2977.1      1721.4      3714.1      2166.1],1.0,1.0,False
14148,../../pictures/23_NAREWKA/R/Zima/3/2023-02-14 05-52-44.JPG,[     5732.3      1751.9      6230.3      2282.7],1.0,1.0,False
14149,../../pictures/23_NAREWKA/R/Zima/3/2023-02-17 03-48-30.JPG,[          0           0           0           0],0.0,0.0,True
14150,../../pictures/23_NAREWKA/R/Zima/3/2023-02-18 00-38-06.JPG,[          0           0           0           0],0.0,0.0,True
14151,../../pictures/23_NAREWKA/R/Zima/3/2023-02-18 01-47-09.JPG,[     2986.6      1575.2      3349.4      1787.8],1.0,1.0,False
14152,../../pictures/24_BRASZCZA/B/Lato/1/2023-07-17 18-13-32.JPG,[     5849.1      1639.5      6462.6      2141.6],1.0,1.0,False
14153,../../pictures/24_BRASZCZA/B/Lato/1/2023-07-18 09-19-44.JPG,[     807.42      2862.7      1500.3      3362.8],1.0,1.0,False
14154,../../pictures/24_BRASZCZA/B/Lato/1/2023-07-18 09-20-42.JPG,[     4045.6      1731.7      5475.6      3509.6],1.0,1.0,False
14155,../../pictures/24_BRASZCZA/B/Lato/1/2023-07-18 10-17-17.JPG,[     14.103      1260.6      671.39      2012.7],1.0,1.0,False
14156,../../pictures/24_BRASZCZA/B/Lato/1/2023-07-19 08-50-35.JPG,[       4605      1594.1      5401.7      3219.4],1.0,2.0,False
14157,../../pictures/24_BRASZCZA/B/Lato/1/2023-07-21 08-04-14.JPG,[     5918.2      2035.7        6528        2643],1.0,1.0,False
14158,../../pictures/24_BRASZCZA/B/Lato/1/2023-07-21 08-04-42.JPG,[     3812.5      1657.6      4214.6        2782],1.0,1.0,False
14159,../../pictures/24_BRASZCZA/B/Lato/1/2023-07-23 07-19-49.JPG,[     1851.5      459.24      4532.8        1978],1.0,1.0,False
14160,../../pictures/24_BRASZCZA/B/Lato/1/2023-07-25 12-28-45.JPG,[     2354.1      1257.4      4310.7      1948.5],1.0,1.0,False
14161,../../pictures/24_BRASZCZA/B/Lato/1/2023-07-27 04-09-54.JPG,[          0           0           0           0],0.0,0.0,True
14162,../../pictures/24_BRASZCZA/B/Lato/3/2023-07-16 22-34-33.JPG,[     844.14      1119.1      1298.1      1444.6],1.0,1.0,False
14163,../../pictures/24_BRASZCZA/B/Lato/3/2023-07-16 22-36-11.JPG,[          0           0           0           0],0.0,0.0,True
14164,../../pictures/24_BRASZCZA/B/Lato/3/2023-07-19 06-47-25.JPG,[          0           0           0           0],0.0,0.0,True
14165,../../pictures/24_BRASZCZA/B/Lato/3/2023-07-22 10-09-34.JPG,[       2847      1041.6      3216.7      1270.8],1.0,2.0,False
14166,../../pictures/24_BRASZCZA/B/Lato/3/2023-07-24 04-18-33.JPG,[     2541.7      1129.9      2791.9      1319.8],1.0,1.0,False
14167,../../pictures/24_BRASZCZA/B/Lato/3/2023-07-25 21-26-46.JPG,[     377.07      1291.9      826.34      1616.1],1.0,1.0,False
14168,../../pictures/24_BRASZCZA/B/Późna jesień/1/2022-11-22 12-28-45.JPG,[     3372.2      1416.6      4426.1      2349.4],1.0,1.0,False
